request_id,timestamp,state,district,latitude,longitude,category,complaint_text,urgency_level,priority_class,upvotes,infrastructure_gap,budget_required,days_since_last_maintenance,population_density,vulnerability_index,status
CG-17781,2026-08-28,Maharashtra,Yavatmal,20.36828,78.09328,Energy & Power,"Agricultural distribution 33kV transformer blown, halting village irrigation for weeks.",Medium,1,86,55.61,18543110,238,1137.2,0.72,Active
CG-17782,2026-09-03,Maharashtra,Dhule,20.86175,74.71524,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",High,2,58,60.74,26166047,280,785.0,0.65,Under Review
CG-17783,2026-08-30,Odisha,Kalahandi,19.96246,83.13732,Healthcare,Primary Health Centre has no doctor and medical supplies are exhausted.,Critical,3,83,95.37,29769170,114,987.6,0.86,Pending Funding
CG-17784,2026-08-27,Odisha,Rayagada,19.19721,83.34982,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Critical,3,46,83.49,14383009,217,556.7,0.85,Active
CG-17785,2026-08-30,Odisha,Koraput,18.81383,82.72971,Healthcare,"আমাদের স্বাস্থ্যকেন্দ্রে কোনো ডাক্তার নেই, ওষুধপত্রও পাওয়া যাচ্ছে না।",Critical,3,67,84.42,19054164,52,807.9,0.84,Under Review
CG-17786,2026-08-10,Odisha,Nuapada,20.7972,82.4696,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,Critical,3,24,84.93,32045648,95,301.0,0.83,Scheduled
CG-17787,2026-08-02,Rajasthan,Barmer,25.7623,71.41989,Water & Sanitation,A tubulação de água potável rompeu e a comunidade está sem abastecimento há dias.,Critical,3,43,88.33,9942177,304,690.3,0.81,Active
CG-17788,2026-08-04,Rajasthan,Jaisalmer,26.91563,70.92438,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",High,2,61,74.09,14070717,204,676.9,0.77,Under Review
CG-17789,2026-08-25,Rajasthan,Banswara,23.55301,74.44036,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Critical,3,49,86.8,17828747,255,669.7,0.83,Scheduled
CG-17790,2026-09-05,Rajasthan,Dungarpur,23.85344,73.73045,Public Safety,নদীর বাঁধ ভেঙে লোকালয়ে জল ঢোকার প্রবল আশঙ্কা দেখা দিয়েছে।,Critical,3,41,84.87,29827606,274,548.8,0.82,Active
CG-17791,2026-08-01,Chhattisgarh,Bastar,19.09241,81.95749,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Critical,3,91,91.78,25392223,207,1051.3,0.87,Under Review
CG-17792,2026-08-04,Chhattisgarh,Dantewada,18.84754,81.28176,Digital Infrastructure & DPI,"A torre de telecomunicações está inoperante, deixando a vila sem sinal de internet.",Critical,3,43,85.12,18642923,223,483.3,0.88,Active
CG-17793,2026-08-07,Chhattisgarh,Bijapur,18.74995,80.90242,Digital Infrastructure & DPI,ऑप्टिकल फाइबर केबल कटने से जन सेवा केंद्र ठप है और राशन वितरण रुक गया है।,Critical,3,80,93.5,39517958,103,825.5,0.91,Under Review
CG-17794,2026-08-03,Chhattisgarh,Sukma,18.40065,81.67637,Healthcare,Emergency ambulance cannot reach rural clinic due to submerged access road.,Critical,3,29,82.93,14847908,265,315.0,0.9,Under Review
CG-17795,2026-09-03,Madhya Pradesh,Chhindwara,21.99115,78.91874,Water & Sanitation,A tubulação de água potável rompeu e a comunidade está sem abastecimento há dias.,Critical,3,30,65.46,1033847,480,509.0,0.69,Pending Funding
CG-17796,2026-08-02,Madhya Pradesh,Mandla,22.50818,80.44331,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Medium,1,110,74.58,12414076,43,1205.4,0.81,Scheduled
CG-17797,2026-08-21,Karnataka,Raichur,16.28776,77.3149,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",Medium,1,95,71.28,26813038,127,1142.8,0.73,Scheduled
CG-17798,2026-08-25,Karnataka,Yadgir,16.83423,77.05974,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",High,2,27,65.73,17762931,234,387.4,0.77,Under Review
CG-17799,2026-08-31,Telangana,Adilabad,19.67991,78.57286,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,High,2,57,80.83,2742874,218,640.8,0.75,Scheduled
CG-17800,2026-08-11,Uttar Pradesh,Bahraich,27.55208,81.63616,Healthcare,Primary Health Centre has no doctor and medical supplies are exhausted.,Medium,1,128,73.78,6584027,80,1628.7,0.84,Scheduled
CG-17801,2026-08-15,Uttar Pradesh,Sitapur,27.5935,80.70167,Roads & Transport,सड़क टूटी होने से बारिश में अस्पताल और बाजार तक पहुंचना नामुमकिन हो गया है।,Medium,1,66,72.62,13465154,101,1108.3,0.79,Under Review
CG-17802,2026-08-02,Uttar Pradesh,Balrampur,27.40314,82.19581,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",Critical,3,102,81.88,36103689,89,1234.8,0.86,Active
CG-17803,2026-08-11,Uttar Pradesh,Shravasti,27.75402,81.94661,Education,"सरकारी प्राथमिक विद्यालय की छत में दरारें हैं, बच्चों की सुरक्षा खतरे में है।",Critical,3,33,85.52,41326529,285,441.7,0.89,Active
CG-17804,2026-08-11,Uttar Pradesh,Gonda,27.13072,81.99774,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,Medium,1,87,66.12,30415538,81,1213.3,0.76,Scheduled
CG-17805,2026-08-20,Uttar Pradesh,Raebareli,26.18955,81.27706,Digital Infrastructure & DPI,"A torre de telecomunicações está inoperante, deixando a vila sem sinal de internet.",Medium,1,25,60.85,12519488,56,590.5,0.68,Under Review
CG-17806,2026-09-05,Uttar Pradesh,Hardoi,27.4172,80.0965,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",High,2,59,77.87,40048090,188,999.2,0.74,Pending Funding
CG-17807,2026-08-22,Uttar Pradesh,Lucknow,26.87815,80.92968,Digital Infrastructure & DPI,"A torre de telecomunicações está inoperante, deixando a vila sem sinal de internet.",Medium,1,93,53.35,11776580,360,1388.9,0.38,Active
CG-17808,2026-08-12,Bihar,Darbhanga,26.1847,85.84485,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",Critical,3,47,82.23,21280379,65,863.7,0.88,Pending Funding
CG-17809,2026-08-30,Bihar,Katihar,25.51492,87.63762,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",Medium,1,34,74.23,22959118,88,647.1,0.85,Under Review
CG-17810,2026-08-22,Bihar,Madhubani,26.33622,86.05501,Education,Girls secondary school lacks functional sanitation and clean drinking water facilities.,Critical,3,95,85.79,27774845,480,1398.7,0.87,Active
CG-17811,2026-09-04,Bihar,Purnia,25.76781,87.43692,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,Medium,1,39,80.18,36956081,56,716.4,0.82,Active
CG-17812,2026-08-29,Bihar,Araria,26.1856,87.54191,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,41,87.27,13414962,452,691.1,0.89,Active
CG-17813,2026-08-19,Bihar,Muzaffarpur,26.13368,85.35763,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Medium,1,69,69.67,8610718,38,1170.1,0.77,Under Review
CG-17814,2026-08-06,Bihar,Gaya,24.78717,85.01858,Education,সরকারি প্রাথমিক বিদ্যালয়ের ভবন ভেঙে পড়ার আশঙ্কায় ক্লাস বন্ধ।,Medium,1,78,69.91,24286699,111,1219.1,0.78,Active
CG-17815,2026-08-02,West Bengal,Malda,25.01995,88.13347,Public Safety,"नदी का तटबंध टूटने की कगार पर है, बाढ़ से पूरे गांव में पानी घुसने का खतरा है।",Medium,1,77,75.12,21265416,48,1168.8,0.81,Scheduled
CG-17816,2026-08-04,West Bengal,Murshidabad,24.18557,88.31036,Healthcare,Primary Health Centre has no doctor and medical supplies are exhausted.,High,2,75,75.95,36973422,203,1460.3,0.78,Active
CG-17817,2026-08-06,West Bengal,Purulia,23.31232,86.34773,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",Medium,1,62,74.69,6826943,40,913.0,0.79,Active
CG-17818,2026-08-09,West Bengal,Paschim Medinipur,22.39327,87.3493,Healthcare,हमारे प्राथमिक स्वास्थ्य केंद्र में डॉक्टर नहीं हैं और दवाइयां खत्म हो गई हैं।,Critical,3,57,63.72,16561281,480,1161.3,0.71,Active
CG-17819,2026-08-15,Maharashtra,Gadchiroli,20.17576,79.98838,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",Critical,3,37,80.09,23155703,480,477.2,0.83,Under Review
CG-17820,2026-08-25,Maharashtra,Nandurbar,21.41543,74.26906,Water & Sanitation,"পানীয় জলের পাইপলাইন ফেটে গেছে, মানুষ নোংরা জল খেতে বাধ্য হচ্ছে।",High,2,28,88.9,8695261,169,444.8,0.82,Active
CG-17821,2026-08-15,Maharashtra,Yavatmal,20.36349,78.1078,Education,Primary government school building structurally degraded with hazardous cracked roof.,Medium,1,112,70.69,22363891,131,1397.2,0.72,Active
CG-17822,2026-08-10,Maharashtra,Dhule,20.82565,74.86782,Energy & Power,"High voltage wires snapped and hanging low across school pathway, extreme safety hazard.",Medium,1,33,62.48,40734742,136,535.0,0.65,Active
CG-17823,2026-08-18,Odisha,Kalahandi,19.93761,83.20957,Public Safety,"Rural highway intersection lacks high-mast streetlights, high rate of night crime.",Critical,3,41,79.12,40824523,55,567.6,0.86,Pending Funding
CG-17824,2026-08-06,Odisha,Rayagada,19.0932,83.39464,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",Critical,3,60,77.99,4076816,130,696.7,0.85,Active
CG-17825,2026-09-04,Odisha,Koraput,18.88017,82.69733,Digital Infrastructure & DPI,"Cellular telecom tower battery bank depleted, zero mobile coverage in 15km perimeter.",Medium,1,83,71.94,2454784,90,967.9,0.84,Active
CG-17826,2026-08-25,Odisha,Nuapada,20.80108,82.47081,Water & Sanitation,"Drinking water pipeline has ruptured, forcing 400 families to drink contaminated groundwater.",Critical,3,34,77.97,28785133,96,401.0,0.83,Pending Funding
CG-17827,2026-08-13,Rajasthan,Barmer,25.68371,71.4449,Water & Sanitation,"Deep borewell pump burned out three weeks ago, acute water crisis in village.",Critical,3,57,86.87,10776096,262,830.3,0.81,Under Review
CG-17828,2026-08-27,Rajasthan,Jaisalmer,26.82473,70.91147,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",High,2,15,73.41,35179994,245,216.9,0.77,Active
CG-17829,2026-09-04,Rajasthan,Banswara,23.55366,74.41417,Public Safety,River embankment erosion threatening to breach and submerge adjoining village settlements.,Critical,3,53,82.86,8288361,91,709.7,0.83,Active
CG-17830,2026-08-07,Rajasthan,Dungarpur,23.91809,73.7379,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,Medium,1,54,77.98,20714967,85,678.8,0.82,Active
CG-17831,2026-08-17,Chhattisgarh,Bastar,19.16064,81.95998,Roads & Transport,"Concrete culvert bridge collapsed under heavy transport, immediate replacement required.",Critical,3,50,75.13,33454241,75,641.3,0.87,Pending Funding
CG-17832,2026-08-08,Chhattisgarh,Dantewada,18.89792,81.37188,Healthcare,"আমাদের স্বাস্থ্যকেন্দ্রে কোনো ডাক্তার নেই, ওষুধপত্রও পাওয়া যাচ্ছে না।",Critical,3,66,85.59,36962789,45,713.3,0.88,Under Review
CG-17833,2026-09-01,Chhattisgarh,Bijapur,18.75886,80.80842,Digital Infrastructure & DPI,"Panchayat digital records terminal offline, welfare disbursements delayed by months.",Critical,3,129,87.25,38178031,32,1315.5,0.91,Active
CG-17834,2026-08-17,Chhattisgarh,Sukma,18.38859,81.59377,Energy & Power,"O transformador de energia explodiu, deixando toda a área rural sem eletricidade.",Critical,3,36,83.29,35560620,480,385.0,0.9,Active
CG-17835,2026-09-03,Madhya Pradesh,Chhindwara,22.07627,78.94354,Water & Sanitation,"हमारे इलाके में पीने के पानी की पाइपलाइन टूट गई है, लोग गंदा पानी पीने को मजबूर हैं।",High,2,34,73.75,36367399,337,549.0,0.69,Active
CG-17836,2026-08-24,Madhya Pradesh,Mandla,22.57324,80.38284,Healthcare,Maternal care ward ceiling is leaking and power backup is non-functional.,Critical,3,22,72.83,26537205,442,325.4,0.81,Active
CG-17837,2026-08-11,Karnataka,Raichur,16.20427,77.35647,Roads & Transport,Dangerous highway crater potholes causing recurring vehicle accidents daily.,High,2,68,77.92,22821529,143,872.8,0.73,Active
CG-17838,2026-08-30,Karnataka,Yadgir,16.75935,77.17479,Public Safety,River embankment erosion threatening to breach and submerge adjoining village settlements.,High,2,39,86.81,22353489,148,507.4,0.77,Pending Funding
CG-17839,2026-08-28,Telangana,Adilabad,19.63342,78.52897,Roads & Transport,ভারী বৃষ্টিতে রাস্তা ভেঙে যোগাযোগ সম্পূর্ণ বিচ্ছিন্ন হয়ে পড়েছে।,Medium,1,46,81.94,9541226,72,530.8,0.75,Scheduled
