Request_ID,State,District,Category,Sub_Category,Citizen_Upvotes,Urgency_Level,GatiShakti_Status,Allocated_Budget_INR,Days_Pending,Infrastructure_Gap_Score
REQ_107902,Bihar,Gaya,Roads & Transport,Potholes,352.0,Low,No Planned Project,0.0,337,5
REQ_107903,West Bengal,South 24 Parganas,Water Supply,Low Water Pressure,213.0,Low,No Planned Project,0.0,169,5
REQ_107904,Bihar,Bhagalpur,Digital & DPI,No Public Wi-Fi Spot,126.0,Medium,Under Construction,49919407.0,27,2
REQ_107905,Telangana,Warangal,Digital & DPI,Digital Payment Failures,163.0,Low,No Planned Project,0.0,346,5
REQ_107906,Telangana,Rangareddy,Roads & Transport,Traffic Bottleneck,249.0,Critical,Pipeline,3841986.0,363,6
REQ_107907,Maharashtra,Mumbai Suburban,Roads & Transport,Potholes,1217.0,High,No Planned Project,445007.0,46,9
REQ_107908,Gujarat,Surat,Water Supply,Contaminated Water,151.0,Medium,No Planned Project,0.0,324,6
REQ_107909,West Bengal,Howrah,Water Supply,Contaminated Water,265.0,Critical,No Planned Project,0.0,237,8
REQ_107910,Gujarat,Vadodara,Sanitation & Waste,Open Garbage Dumps,299.0,,Under Construction,10888374.0,187,3
REQ_107911,Uttar Pradesh,Varanasi,Sanitation & Waste,Open Garbage Dumps,922.0,High,Under Construction,8020485.0,203,5
REQ_107912,Tamil Nadu,Coimbatore,Sanitation & Waste,Open Garbage Dumps,893.0,Medium,No Planned Project,0.0,62,8
REQ_107913,Maharashtra,Nagpur,Roads & Transport,Potholes,778.0,Medium,Pipeline,3176810.0,260,6
REQ_107914,Uttar Pradesh,Prayagraj,Sanitation & Waste,Clogged Drainage,485.0,Medium,Pipeline,4275700.0,59,4
REQ_107915,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Potholes,430.0,High,No Planned Project,,32,7
REQ_107916,West Bengal,Howrah,Digital & DPI,Digital Payment Failures,464.0,High,Under Construction,16232074.0,336,3
REQ_107917,Karnataka,Mysuru,Power & Energy,Hanging Power Cables,733.0,Medium,Under Construction,2813585.0,92,4
REQ_107918,Karnataka,Bengaluru Urban,Digital & DPI,Poor Telecom Connectivity,304.0,High,Pipeline,2859353.0,66,5
REQ_107919,Gujarat,Surat,Roads & Transport,Traffic Bottleneck,,Medium,Under Construction,16272155.0,291,4
REQ_107920,Maharashtra,Pune,Roads & Transport,Traffic Bottleneck,332.0,Medium,Under Construction,4391278.0,264,2
REQ_107921,Karnataka,Bengaluru Urban,Power & Energy,Faulty Transformer,354.0,Medium,No Planned Project,0.0,57,6
REQ_107922,Uttar Pradesh,,Water Supply,Contaminated Water,583.0,Medium,Pipeline,1761243.0,164,6
REQ_107923,karnataka,Hubli-Dharwad,Water Supply,Irregular Supply,120.0,High,No Planned Project,0.0,153,7
REQ_107924,Bihar,Bhagalpur,Water Supply,Low Water Pressure,682.0,High,No Planned Project,0.0,191,9
REQ_107925,Karnataka,Mangaluru,Sanitation & Waste,Bio-waste Mismanagement,927.0,Medium,Under Construction,40791963.0,242,4
REQ_107926,Uttar Pradesh,Prayagraj,Water Supply,Contaminated Water,1066.0,Low,Under Construction,41980997.0,64,3
REQ_107927,Gujarat,Rajkot,Sanitation & Waste,Open Garbage Dumps,267.0,High,Completed,23408788.0,218,3
REQ_107928,West Bengal,Howrah,Sanitation & Waste,Open Garbage Dumps,247.0,High,Pipeline,2862535.0,165,5
REQ_107929,Maharashtra,Mumbai Suburban,Water Supply,Broken Pipeline,153.0,Low,Under Construction,21898344.0,85,1
REQ_107930,Tamil Nadu,Coimbatore,Water Supply,Irregular Supply,157.0,Critical,Under Construction,33395131.0,152,4
REQ_107931,Karnataka,Mysuru,Power & Energy,,171.0,Low,Under Construction,14495455.0,194,1
REQ_107932,Telangana,Rangareddy,Power & Energy,Hanging Power Cables,595.0,High,No Planned Project,0.0,218,9
REQ_107933,Telangana,Medchal-Malkajgiri,Sanitation & Waste,Open Garbage Dumps,217.0,High,No Planned Project,497537.0,201,7
REQ_107934,Gujarat,Ahmedabad,Power & Energy,Frequent Load Shedding,360.0,Critical,Pipeline,3326751.0,48,6
REQ_107935,Uttar Pradesh,Varanasi,Sanitation & Waste,Lack of Public Toilets,437.0,Medium,Pipeline,4153907.0,245,4
REQ_107936,Tamil Nadu,Madurai,Roads & Transport,Potholes,198.0,,Under Construction,15938873.0,295,3
REQ_107937,Tamil Nadu,Salem,Sanitation & Waste,Bio-waste Mismanagement,585.0,High,Pipeline,4819650.0,249,7
REQ_107938,Bihar,Gaya,Sanitation & Waste,Open Garbage Dumps,392.0,Critical,Pipeline,2655942.0,100,6
REQ_107939,Tamil Nadu,Chennai,Power & Energy,Hanging Power Cables,283.0,High,Pipeline,,191,5
REQ_107940,Telangana,Warangal,Roads & Transport,Potholes,116.0,Medium,No Planned Project,0.0,224,6
REQ_107941,West Bengal ,Kolkata,Digital & DPI,,866.0,Critical,No Planned Project,0.0,57,10
REQ_107942,Uttar Pradesh,Lucknow,Digital & DPI,Digital Payment Failures,111.0,,No Planned Project,0.0,328,7
REQ_107943,Uttar Pradesh,Lucknow,Digital & DPI,Poor Telecom Connectivity,332.0,Low,No Planned Project,0.0,3,5
REQ_107944,Karnataka,Hubli-Dharwad,Roads & Transport,Unpaved Roads,315.0,Medium,No Planned Project,0.0,132,6
REQ_107945,Karnataka,Belagavi,Water Supply,Contaminated Water,362.0,Critical,No Planned Project,0.0,255,8
REQ_107946,Karnataka,Hubli-Dharwad,Roads & Transport,Traffic Bottleneck,908.0,High,Pipeline,3312216.0,89,7
REQ_107947,Telangana,Hyderabad,Power & Energy,Hanging Power Cables,521.0,Medium,Completed,5037498.0,177,4
REQ_107948,Telangana,Warangal,Sanitation & Waste,,196.0,Medium,No Planned Project,0.0,91,6
REQ_107949,Gujarat,Vadodara,Sanitation & Waste,Open Garbage Dumps,481.0,Low,Under Construction,35791457.0,23,1
REQ_107950,Telangana,Hyderabad,Power & Energy,Frequent Load Shedding,301.0,Medium,Under Construction,26581682.0,239,2
REQ_107951,Telangana,Warangal,Power & Energy,Faulty Transformer,93.0,Critical,Under Construction,6864439.0,26,4
REQ_107952,Telangana,Medchal-Malkajgiri,Sanitation & Waste,Lack of Public Toilets,,Medium,Completed,28663958.0,207,2
REQ_107953,Telangana,Medchal-Malkajgiri,Water Supply,Broken Pipeline,404.0,High,Under Construction,25171069.0,115,3
REQ_107954,West Bengal,Kolkata,Water Supply,Irregular Supply,66.0,Low,Under Construction,5354937.0,282,1
REQ_107955,Telangana,Nizamabad,Water Supply,Broken Pipeline,243.0,High,No Planned Project,0.0,203,7
REQ_107956,Gujarat,Bhavnagar,Power & Energy,Hanging Power Cables,228.0,Medium,No Planned Project,0.0,333,6
REQ_107957,Tamil Nadu,,Sanitation & Waste,Bio-waste Mismanagement,375.0,Medium,Pipeline,3412732.0,44,4
REQ_107958,Tamil Nadu,Salem,Sanitation & Waste,Clogged Drainage,102.0,High,No Planned Project,0.0,1,7
REQ_107959,Bihar ,Darbhanga,Sanitation & Waste,Open Garbage Dumps,233.0,High,Pipeline,4711476.0,164,5
REQ_107960,West Bengal,Hooghly,Roads & Transport,Unpaved Roads,197.0,Medium,No Planned Project,0.0,351,6
REQ_107961,Karnataka,Hubli-Dharwad,Roads & Transport,Potholes,522.0,,Under Construction,30073539.0,2780,5
REQ_107962,Maharashtra,Thane,Digital & DPI,Poor Telecom Connectivity,417.0,Medium,No Planned Project,0.0,100,6
REQ_107963,Telangana ,Hyderabad,Roads & Transport,Traffic Bottleneck,612.0,Low,Under Construction,18094766.0,117,3
REQ_107964,Bihar,Gaya,Water Supply,Low Water Pressure,1126.0,Medium,Pipeline,4307149.0,223,6
REQ_107965,Maharashtra,Nashik,Water Supply,Broken Pipeline,341.0,High,No Planned Project,,317,7
REQ_107966,Gujarat,Ahmedabad,Water Supply,Broken Pipeline,405.0,,Completed,23574155.0,342,2
REQ_107967,Tamil Nadu,Madurai,Water Supply,Irregular Supply,328.0,Critical,Under Construction,25715761.0,313,4
REQ_107968,Bihar,Muzaffarpur,Digital & DPI,Digital Payment Failures,43.0,,Under Construction,33950005.0,351,3
REQ_107969,Gujarat,Bhavnagar,Water Supply,Irregular Supply,332.0,Medium,No Planned Project,0.0,149,6
REQ_107970,Bihar,,Power & Energy,Faulty Transformer,540.0,High,No Planned Project,0.0,323,9
REQ_107971,Uttar Pradesh,Kanpur Nagar,Power & Energy,No Electricity Access,78.0,Medium,Completed,35401442.0,53,2
REQ_107972,Gujarat,Rajkot,Power & Energy,Frequent Load Shedding,,Low,No Planned Project,0.0,188,7
REQ_107973,Tamil Nadu,Coimbatore,Roads & Transport,Unpaved Roads,495.0,Low,No Planned Project,0.0,61,5
REQ_107974,Tamil Nadu,Coimbatore,Sanitation & Waste,Open Garbage Dumps,417.0,Medium,Under Construction,14255055.0,331,2
REQ_107975,West Bengal,Kolkata,Digital & DPI,Poor Telecom Connectivity,303.0,Medium,Pipeline,4976495.0,268,4
REQ_107976,Bihar,Gaya,Power & Energy,Faulty Transformer,322.0,Medium,Under Construction,40986290.0,42,2
REQ_107977,Telangana,Medchal-Malkajgiri,Power & Energy,Hanging Power Cables,721.0,High,No Planned Project,0.0,128,9
REQ_107978,Tamil Nadu,Madurai,Water Supply,Low Water Pressure,757.0,Medium,Completed,8523030.0,176,4
REQ_107979,bihar,Bhagalpur,Power & Energy,No Electricity Access,522.0,High,Pipeline,505674.0,85,7
REQ_107980,West Bengal,Howrah,Water Supply,Low Water Pressure,563.0,Critical,Pipeline,2095753.0,199,8
REQ_107981,Telangana,Rangareddy,Water Supply,Irregular Supply,118.0,High,No Planned Project,0.0,223,7
REQ_107982,Gujarat,Bhavnagar,Sanitation & Waste,Lack of Public Toilets,834.0,High,Under Construction,49424702.0,203,5
REQ_107983,West Bengal,Kolkata,Roads & Transport,Traffic Bottleneck,268.0,Critical,Pipeline,2270735.0,193,6
REQ_107984,Uttar Pradesh,Agra,Water Supply,Irregular Supply,307.0,Medium,Completed,,206,2
REQ_107985,Telangana,Nizamabad,Water Supply,Irregular Supply,192.0,Medium,No Planned Project,0.0,279,6
REQ_107986,Bihar,Muzaffarpur,Sanitation & Waste,Clogged Drainage,58.0,High,No Planned Project,0.0,299,7
REQ_107987,Tamil Nadu,Chennai,Water Supply,Contaminated Water,370.0,Low,No Planned Project,0.0,325,5
REQ_107988,Tamil Nadu,Madurai,Digital & DPI,No Public Wi-Fi Spot,1150.0,Medium,Under Construction,19246796.0,40,4
REQ_107989,Bihar,Darbhanga,Roads & Transport,Potholes,220.0,Medium,No Planned Project,,312,6
REQ_107990,Bihar,Bhagalpur,Digital & DPI,CSC Center Inaccessible,670.0,Critical,Completed,31251386.0,69,6
REQ_107991,Bihar,Bhagalpur,Power & Energy,Hanging Power Cables,,Medium,Under Construction,9570497.0,66,4
REQ_107992,Karnataka,Mysuru,Roads & Transport,Traffic Bottleneck,110.0,High,No Planned Project,259117.0,166,7
REQ_107993,Telangana,Rangareddy,Power & Energy,Frequent Load Shedding,359.0,Medium,No Planned Project,0.0,70,6
REQ_107994,Tamil Nadu,Coimbatore,Water Supply,Contaminated Water,187.0,Critical,Pipeline,2739054.0,337,6
REQ_107995,Telangana,Rangareddy,Sanitation & Waste,Open Garbage Dumps,653.0,Medium,Under Construction,18677264.0,133,4
REQ_107996,West Bengal,Howrah,Digital & DPI,No Public Wi-Fi Spot,944.0,Critical,Pipeline,1765911.0,334,8
REQ_107997,Tamil Nadu,Madurai,Power & Energy,No Electricity Access,871.0,Medium,Pipeline,4405446.0,228,6
REQ_107998,Karnataka,Hubli-Dharwad,Water Supply,Irregular Supply,433.0,Medium,No Planned Project,0.0,316,6
REQ_107999,Bihar,Patna,Digital & DPI,Digital Payment Failures,817.0,High,No Planned Project,114353.0,303,9
REQ_108000,Uttar Pradesh,Prayagraj,Digital & DPI,Poor Telecom Connectivity,1225.0,Low,Completed,47571630.0,238,3
REQ_108001,Bihar,Patna,Power & Energy,Faulty Transformer,1109.0,High,Pipeline,,348,7
REQ_108002,Gujarat,Ahmedabad,Water Supply,Broken Pipeline,156.0,Medium,Pipeline,4381728.0,76,4
REQ_108003,Bihar,Gaya,Sanitation & Waste,Open Garbage Dumps,365.0,Medium,Pipeline,1056067.0,353,4
REQ_108004,Karnataka,Hubli-Dharwad,Power & Energy,Frequent Load Shedding,802.0,Critical,Under Construction,2919458.0,40,6
REQ_108005,Telangana,Nizamabad,Digital & DPI,Poor Telecom Connectivity,571.0,Critical,Under Construction,6143604.0,280,6
REQ_108006,Tamil Nadu,Trichy,Digital & DPI,Poor Telecom Connectivity,116.0,,Pipeline,1342174.0,18,6
REQ_108007,Bihar,Muzaffarpur,Roads & Transport,Traffic Bottleneck,401.0,High,No Planned Project,450424.0,122,7
REQ_108008,TAMIL NADU,Madurai,Water Supply,Irregular Supply,336.0,Critical,No Planned Project,329522.0,75,8
REQ_108009,Maharashtra,Mumbai Suburban,Roads & Transport,Traffic Bottleneck,433.0,Critical,Under Construction,26238085.0,238,4
REQ_108010,West Bengal,Hooghly,Sanitation & Waste,Open Garbage Dumps,1053.0,Medium,Pipeline,,217,6
REQ_108011,Telangana,Medchal-Malkajgiri,Power & Energy,Faulty Transformer,201.0,Low,Under Construction,,243,1
REQ_108012,Tamil Nadu,Trichy,Digital & DPI,Poor Telecom Connectivity,576.0,Low,No Planned Project,0.0,253,7
REQ_108013,Uttar Pradesh,Agra,Water Supply,Contaminated Water,317.0,Medium,No Planned Project,0.0,339,6
REQ_108014,West Bengal,Kolkata,Digital & DPI,No Public Wi-Fi Spot,463.0,High,No Planned Project,0.0,263,7
REQ_108015,Gujarat,Rajkot,Roads & Transport,Unpaved Roads,570.0,Critical,No Planned Project,0.0,271,10
REQ_108016,Gujarat,Vadodara,Roads & Transport,Potholes,69.0,Medium,No Planned Project,0.0,112,6
REQ_108017,Uttar Pradesh,Varanasi,Power & Energy,Faulty Transformer,216.0,Low,No Planned Project,0.0,335,5
REQ_108018,Bihar,Patna,Water Supply,,403.0,Medium,Pipeline,3254840.0,194,4
REQ_108019,West Bengal,North 24 Parganas,Water Supply,Broken Pipeline,700.0,High,Completed,2267759.0,361,5
REQ_108020,TAMIL NADU,Madurai,Power & Energy,Hanging Power Cables,61.0,Critical,No Planned Project,0.0,164,8
REQ_108021,West Bengal,North 24 Parganas,Roads & Transport,Potholes,193.0,Medium,No Planned Project,0.0,59,6
REQ_108022,Bihar,Gaya,Roads & Transport,Missing Streetlights,155.0,Medium,Pipeline,2383210.0,71,4
REQ_108023,Karnataka,Mangaluru,Roads & Transport,Unpaved Roads,266.0,High,No Planned Project,0.0,285,7
REQ_108024,Telangana,Rangareddy,Digital & DPI,Poor Telecom Connectivity,246.0,Medium,No Planned Project,0.0,21,6
REQ_108025,Uttar Pradesh,Agra,Sanitation & Waste,Lack of Public Toilets,109.0,High,Pipeline,,12,5
REQ_108026,Bihar,Patna,Roads & Transport,Potholes,203.0,Medium,Completed,,8,2
REQ_108027,Karnataka,,Sanitation & Waste,Lack of Public Toilets,543.0,Critical,Pipeline,3777915.0,85,8
REQ_108028,West Bengal,Kolkata,Sanitation & Waste,Bio-waste Mismanagement,1185.0,Critical,No Planned Project,0.0,24,10
REQ_108029,WEST BENGAL,Howrah,Water Supply,Irregular Supply,554.0,High,Under Construction,36083695.0,258,5
REQ_108030,Bihar,Bhagalpur,Power & Energy,No Electricity Access,107.0,High,Under Construction,13290899.0,13,3
REQ_108031,Tamil Nadu,Trichy,Digital & DPI,CSC Center Inaccessible,619.0,Low,Under Construction,18203491.0,89,3
REQ_108032,West Bengal,South 24 Parganas,Sanitation & Waste,Open Garbage Dumps,944.0,Medium,Under Construction,,7,4
REQ_108033,Tamil Nadu,Trichy,Digital & DPI,CSC Center Inaccessible,293.0,Critical,Under Construction,17732049.0,239,4
REQ_108034,Tamil Nadu,Chennai,Water Supply,Irregular Supply,658.0,Medium,No Planned Project,0.0,296,8
REQ_108035,Telangana,Medchal-Malkajgiri,Roads & Transport,Traffic Bottleneck,593.0,Medium,Pipeline,1917147.0,59,6
REQ_108036,Tamil Nadu,Madurai,Sanitation & Waste,Open Garbage Dumps,354.0,High,No Planned Project,0.0,356,7
REQ_108037,Maharashtra,Nashik,Power & Energy,No Electricity Access,477.0,,No Planned Project,0.0,17,6
REQ_108038,Telangana,Hyderabad,Water Supply,Irregular Supply,854.0,Critical,Pipeline,4442688.0,141,8
REQ_108039,Karnataka,Hubli-Dharwad,Digital & DPI,No Public Wi-Fi Spot,774.0,Low,Pipeline,644277.0,9,5
REQ_108040,Karnataka,Mangaluru,Roads & Transport,Potholes,15.0,High,Pipeline,3794237.0,170,5
REQ_108041,West Bengal,Hooghly,Digital & DPI,Digital Payment Failures,227.0,Low,Under Construction,9803735.0,21,1
REQ_108042,West Bengal,Hooghly,Power & Energy,No Electricity Access,599.0,High,Pipeline,3780434.0,334,7
REQ_108043,Tamil Nadu,,Sanitation & Waste,Open Garbage Dumps,483.0,High,Pipeline,3547673.0,155,5
REQ_108044,Telangana,Warangal,Power & Energy,Hanging Power Cables,37.0,High,Under Construction,20337408.0,55,3
REQ_108045,Telangana,Hyderabad,Digital & DPI,CSC Center Inaccessible,297.0,Medium,No Planned Project,0.0,35,6
REQ_108046,Maharashtra,Mumbai Suburban,Digital & DPI,Digital Payment Failures,722.0,Critical,Pipeline,,219,8
REQ_108047,Tamil Nadu,Coimbatore,Power & Energy,Faulty Transformer,338.0,High,Under Construction,12351423.0,89,3
REQ_108048,Maharashtra,Thane,Power & Energy,Frequent Load Shedding,493.0,Medium,Under Construction,21699776.0,268,2
REQ_108049,Gujarat,Surat,Power & Energy,No Electricity Access,485.0,High,Under Construction,6240846.0,200,3
REQ_108050,Tamil Nadu,Chennai,Roads & Transport,Traffic Bottleneck,69.0,Critical,Pipeline,3157906.0,133,6
REQ_108051,Uttar Pradesh,Agra,Digital & DPI,No Public Wi-Fi Spot,251.0,Medium,Under Construction,35528266.0,230,2
REQ_108052,uttar pradesh,Kanpur Nagar,Water Supply,Low Water Pressure,503.0,High,No Planned Project,,302,9
REQ_108053,Bihar,Muzaffarpur,Roads & Transport,Unpaved Roads,883.0,High,Under Construction,2840254.0,174,5
REQ_108054,Tamil Nadu,Madurai,Roads & Transport,Unpaved Roads,480.0,High,No Planned Project,0.0,173,7
REQ_108055,Telangana ,Nizamabad,Roads & Transport,Missing Streetlights,,High,No Planned Project,0.0,39,9
REQ_108056,West Bengal,Kolkata,Water Supply,Irregular Supply,670.0,Low,Under Construction,2219847.0,345,3
REQ_108057,Karnataka,Bengaluru Urban,Power & Energy,Hanging Power Cables,306.0,Medium,Under Construction,30110116.0,274,2
REQ_108058,Bihar,,Digital & DPI,CSC Center Inaccessible,196.0,Critical,No Planned Project,0.0,187,8
REQ_108059,West Bengal,North 24 Parganas,Sanitation & Waste,Lack of Public Toilets,979.0,Low,No Planned Project,0.0,87,7
REQ_108060,Uttar Pradesh,Prayagraj,Sanitation & Waste,Open Garbage Dumps,,High,No Planned Project,0.0,158,9
REQ_108061,Tamil Nadu,Coimbatore,Digital & DPI,Digital Payment Failures,613.0,Critical,Completed,44383808.0,253,6
REQ_108062,Bihar,Darbhanga,Water Supply,Contaminated Water,,Medium,Under Construction,10187319.0,321,2
REQ_108063,Tamil Nadu,Trichy,Sanitation & Waste,Open Garbage Dumps,771.0,High,Under Construction,22275695.0,361,5
REQ_108064,Uttar Pradesh,Varanasi,Roads & Transport,Missing Streetlights,128.0,Medium,Completed,8993891.0,169,2
REQ_108065,Bihar,Bhagalpur,Sanitation & Waste,Clogged Drainage,13750.0,Low,Under Construction,40599141.0,213,3
REQ_108066,UTTAR PRADESH,Agra,Digital & DPI,Digital Payment Failures,126.0,High,Under Construction,42332616.0,311,3
REQ_108067,Maharashtra,Pune,Roads & Transport,Unpaved Roads,693.0,High,Under Construction,43607420.0,45,5
REQ_108068,Uttar Pradesh,Varanasi,Sanitation & Waste,Open Garbage Dumps,745.0,Medium,No Planned Project,0.0,340,8
REQ_108069,Telangana,Medchal-Malkajgiri,Digital & DPI,CSC Center Inaccessible,353.0,Low,No Planned Project,0.0,323,5
REQ_108070,Telangana,Nizamabad,Water Supply,Irregular Supply,695.0,High,Under Construction,37727119.0,17,5
REQ_108071,Tamil Nadu,Madurai,Digital & DPI,Poor Telecom Connectivity,246.0,Low,No Planned Project,0.0,91,5
REQ_108072,Karnataka,Hubli-Dharwad,Water Supply,Irregular Supply,95.0,Medium,No Planned Project,0.0,338,6
REQ_108073,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Unpaved Roads,907.0,High,Under Construction,,202,5
REQ_108074,West Bengal,,Digital & DPI,Poor Telecom Connectivity,253.0,High,Under Construction,39494255.0,276,3
REQ_108075,Telangana,Warangal,Power & Energy,Frequent Load Shedding,26.0,Critical,Pipeline,1974390.0,151,6
REQ_108076,Gujarat,Vadodara,Power & Energy,No Electricity Access,,Medium,No Planned Project,0.0,192,8
REQ_108077,Karnataka,Mysuru,Power & Energy,Frequent Load Shedding,243.0,Medium,No Planned Project,,103,6
REQ_108078,Maharashtra,Thane,Power & Energy,Hanging Power Cables,360.0,High,Pipeline,1951511.0,229,5
REQ_108079,Bihar,Bhagalpur,Power & Energy,Frequent Load Shedding,86.0,Critical,Under Construction,5491552.0,60,4
REQ_108080,Bihar,Darbhanga,Water Supply,Broken Pipeline,481.0,High,Completed,46766367.0,7,3
REQ_108081,Telangana,Medchal-Malkajgiri,Digital & DPI,Poor Telecom Connectivity,123.0,Medium,Pipeline,3427821.0,132,4
REQ_108082,Karnataka,Bengaluru Urban,Roads & Transport,Potholes,979.0,Critical,No Planned Project,0.0,156,10
REQ_108083,Telangana,Hyderabad,Power & Energy,Hanging Power Cables,,High,No Planned Project,0.0,19,7
REQ_108084,BIHAR,Darbhanga,Power & Energy,Faulty Transformer,194.0,Medium,No Planned Project,0.0,134,6
REQ_108085,Gujarat,Bhavnagar,Roads & Transport,Traffic Bottleneck,155.0,Critical,Pipeline,2905288.0,26,6
REQ_108086,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Unpaved Roads,,,No Planned Project,0.0,296,8
REQ_108087,Karnataka,Bengaluru Urban,Power & Energy,Frequent Load Shedding,486.0,Critical,Pipeline,2489461.0,93,6
REQ_108088,Tamil Nadu,Trichy,Water Supply,Contaminated Water,233.0,High,Completed,5829720.0,241,3
REQ_108089,Uttar Pradesh,Kanpur Nagar,Roads & Transport,Traffic Bottleneck,263.0,High,Under Construction,44518443.0,149,3
REQ_108090,Uttar Pradesh,Varanasi,Digital & DPI,Poor Telecom Connectivity,435.0,Medium,Under Construction,32464419.0,5,2
REQ_108091,Uttar Pradesh,Kanpur Nagar,Digital & DPI,No Public Wi-Fi Spot,96.0,Low,Under Construction,4623375.0,318,1
REQ_108092,Tamil Nadu,Chennai,Water Supply,Contaminated Water,221.0,Medium,Under Construction,46189068.0,116,2
